Iterations,Seconds,Score
94610000,1711232900,20,824848
94620000,1711232901,20,784128
94630000,1711232901,20,788369
94640000,1711232902,20,808113
94650000,1711232903,20,779419
94660000,1711232903,20,793284
94670000,1711232904,20,787992
94680000,1711232904,20,812974
94690000,1711232905,20,801349
94700000,1711232905,20,783980
94710000,1711232906,20,810055
94720000,1711232906,20,792103
94730000,1711232907,20,794901
94740000,1711232908,20,797064
94750000,1711232908,20,788355
94760000,1711232909,20,780604
94770000,1711232909,20,791600
94780000,1711232910,20,795166
94790000,1711232910,20,787589
94800000,1711232910,20,796227
94810000,1711232911,20,800222
94820000,1711232912,20,764908
94830000,1711232912,20,798817
94840000,1711232913,20,787166
94850000,1711232913,20,785071
94860000,1711232914,20,791890
94870000,1711232914,20,772309
94880000,1711232915,20,739616
94890000,1711232915,20,778496
94900000,1711232916,20,779370
94910000,1711232916,20,776613
94920000,1711232917,20,797765
94930000,1711232917,20,790740
94940000,1711232918,20,785547
94950000,1711232918,20,774084
94960000,1711232919,20,782118
94970000,1711232920,20,773059
94980000,1711232920,20,761369
94990000,1711232921,20,786214
95000000,1711232921,20,783152
95010000,1711232921,20,785940
95020000,1711232922,20,796164
95030000,1711232922,20,773326
95040000,1711232923,20,786902
95050000,1711232923,20,784714
95060000,1711232924,20,785101
95070000,1711232924,20,784746
95080000,1711232925,20,778477
95090000,1711232926,20,776779
95100000,1711232926,20,784454
95110000,1711232927,20,775622
95120000,1711232927,20,780652
95130000,1711232927,20,776519
95140000,1711232928,20,780652
95150000,1711232929,20,776301
95160000,1711232929,20,776065
95170000,1711232930,20,787893
95180000,1711232930,20,763084
95190000,1711232931,20,754692
95200000,1711232931,20,781981
95210000,1711232932,20,763788
95220000,1711232933,20,764953
95230000,1711232933,20,758762
95240000,1711232934,20,766349
95250000,1711232934,20,775704
95260000,1711232935,20,773783
95270000,1711232935,20,767944
95280000,1711232936,20,780278
95290000,1711232936,20,773516
95300000,1711232937,20,768368
95310000,1711232938,20,771347
95320000,1711232938,20,755119
95330000,1711232939,20,765585
95340000,1711232939,20,765088
95350000,1711232940,20,783831
95360000,1711232940,20,767127
95370000,1711232941,20,776319
95380000,1711232941,20,774796
95390000,1711232942,20,763056
95400000,1711232943,20,760288
95410000,1711232943,20,742802
95420000,1711232944,20,758967
95430000,1711232944,20,768914
95440000,1711232945,20,771684
95450000,1711232945,20,754560
95460000,1711232946,20,742925
95470000,1711232947,20,759326
95480000,1711232947,20,767760
95490000,1711232948,20,756982
95500000,1711232948,20,750027
95510000,1711232949,20,768435
95520000,1711232949,20,731133
95530000,1711232950,20,769030
95540000,1711232950,20,758939
95550000,1711232951,20,750218
95560000,1711232951,20,771804
95570000,1711232952,20,751698
95580000,1711232953,20,754633
95590000,1711232953,20,750694
95600000,1711232954,20,751453
95610000,1711232954,20,749686
95620000,1711232955,20,756897
95630000,1711232955,20,747227
95640000,1711232956,20,743550
95650000,1711232957,20,750950
95660000,1711232957,20,748480
95670000,1711232958,20,746647
95680000,1711232958,20,749864
95690000,1711232958,20,748884
95700000,1711232959,20,753165
95710000,1711232959,20,759709
95720000,1711232960,20,738598
95730000,1711232961,20,746686
95740000,1711232961,20,731619
95750000,1711232962,20,744294
95760000,1711232962,20,748658
95770000,1711232963,20,752204
95780000,1711232964,20,748487
95790000,1711232964,20,750521
95800000,1711232965,20,699157
95810000,1711232965,20,718268
95820000,1711232966,20,729119
95830000,1711232966,20,734853
95840000,1711232967,20,751335
95850000,1711232968,20,733350
95860000,1711232968,20,721994
95870000,1711232969,20,717263
95880000,1711232969,20,731269
95890000,1711232970,20,732489
95900000,1711232970,20,732833
95910000,1711232971,20,746223
95920000,1711232971,20,727103
95930000,1711232972,20,722873
95940000,1711232973,20,740159
95950000,1711232973,20,722832
95960000,1711232974,20,736275
95970000,1711232974,20,744442
95980000,1711232975,20,729711
95990000,1711232975,20,743129
96000000,1711232976,20,725493
96010000,1711232977,20,722760
96020000,1711232977,20,733527
96030000,1711232978,20,728930
96040000,1711232978,20,737904
96050000,1711232979,20,726150
96060000,1711232979,20,733165
96070000,1711232980,20,721806
96080000,1711232980,20,708738
96090000,1711232981,20,726387
96100000,1711232982,20,708270
96110000,1711232982,20,697999
96120000,1711232983,20,733998
96130000,1711232983,20,716790
96140000,1711232984,20,712821
96150000,1711232984,20,719642
96160000,1711232985,20,718879
96170000,1711232986,20,720655
96180000,1711232986,20,722913
96190000,1711232987,20,722880
96200000,1711232987,20,713235
96210000,1711232988,20,725498
96220000,1711232988,20,699141
96230000,1711232989,20,700857
96240000,1711232989,20,720913
96250000,1711232990,20,672887
96260000,1711232990,20,713220
96270000,1711232991,20,720367
96280000,1711232991,20,697429
96290000,1711232992,20,712607
96300000,1711232992,20,723675
96310000,1711232993,20,692097
96320000,1711232994,20,708995
96330000,1711232994,20,718702
96340000,1711232995,20,687329
96350000,1711232995,20,694941
96360000,1711232996,20,702822
96370000,1711232996,20,674615
96380000,1711232997,20,717671
96390000,1711232998,20,717490
96400000,1711232998,20,704442
96410000,1711232999,20,694892
96420000,1711232999,20,701357
96430000,1711233000,20,685508
96440000,1711233000,20,694825
96450000,1711233001,20,707547
96460000,1711233001,20,691783
96470000,1711233002,20,698990
96480000,1711233002,20,682188
96490000,1711233003,20,692907
96500000,1711233004,20,684265
96510000,1711233004,20,699973
96520000,1711233005,20,702078
96530000,1711233005,20,702124
96540000,1711233006,20,700063
96550000,1711233006,20,701475
96560000,1711233007,20,692005
96570000,1711233007,20,703140
96580000,1711233008,20,698398
96590000,1711233008,20,693810
96600000,1711233009,20,686442
96610000,1711233009,20,695947
96620000,1711233010,20,678262
96630000,1711233010,20,677092
96640000,1711233011,20,678909
96650000,1711233011,20,682655
96660000,1711233012,20,685572
96670000,1711233012,20,671375
96680000,1711233013,20,678620
96690000,1711233013,20,676299
96700000,1711233014,20,659978
96710000,1711233015,20,698782
96720000,1711233015,20,662542
96730000,1711233016,20,692632
96740000,1711233016,20,669742
96750000,1711233017,20,674056
96760000,1711233017,20,671238
96770000,1711233018,20,682740
96780000,1711233018,20,677696
96790000,1711233019,20,667116
96800000,1711233019,20,678032
96810000,1711233020,20,658598
96820000,1711233021,20,654028
96830000,1711233021,20,657693
96840000,1711233022,20,690174
96850000,1711233022,20,685032
96860000,1711233023,20,666849
96870000,1711233024,20,674054
96880000,1711233024,20,648644
96890000,1711233025,20,676631
96900000,1711233025,20,664437
96910000,1711233026,20,667171
96920000,1711233027,20,671423
96930000,1711233027,20,651547
96940000,1711233028,20,684200
96950000,1711233028,20,673665
96960000,1711233029,20,671114
96970000,1711233029,20,679748
96980000,1711233030,20,641690
96990000,1711233030,20,665641
97000000,1711233031,20,648257
97010000,1711233031,20,658151
97020000,1711233032,20,672235
97030000,1711233032,20,645445
97040000,1711233033,20,650195
97050000,1711233033,20,691583
97060000,1711233034,20,657808
97070000,1711233035,20,657452
97080000,1711233035,20,656967
97090000,1711233036,20,664601
97100000,1711233036,20,663118
97110000,1711233037,20,644128
97120000,1711233037,20,678255
97130000,1711233038,20,648661
97140000,1711233039,20,660073
97150000,1711233039,20,651013
97160000,1711233040,20,662416
97170000,1711233040,20,633091
97180000,1711233041,20,646924
97190000,1711233041,20,665975
97200000,1711233042,20,660271
97210000,1711233042,20,653629
97220000,1711233043,20,650029
97230000,1711233043,20,648902
97240000,1711233044,20,651904
97250000,1711233045,20,633355
97260000,1711233045,20,650955
97270000,1711233045,20,655396
97280000,1711233046,20,656144
97290000,1711233046,20,627474
97300000,1711233047,20,655433
97310000,1711233047,20,634204
97320000,1711233048,20,646123
97330000,1711233049,20,627645
97340000,1711233049,20,648152
97350000,1711233050,20,646565
97360000,1711233050,20,648307
97370000,1711233051,20,647804
97380000,1711233051,20,648543
97390000,1711233052,20,645743
97400000,1711233053,20,646199
97410000,1711233053,20,636169
97420000,1711233053,20,650393
97430000,1711233054,20,644161
97440000,1711233054,20,629086
97450000,1711233055,20,646521
97460000,1711233056,20,630029
97470000,1711233056,20,639147
97480000,1711233057,20,627268
97490000,1711233057,20,637478
97500000,1711233058,20,643030
97510000,1711233059,20,644726
97520000,1711233059,20,637249
97530000,1711233060,20,657159
97540000,1711233060,20,635537
97550000,1711233061,20,628331
97560000,1711233061,20,634215
97570000,1711233062,20,630015
97580000,1711233063,20,631201
97590000,1711233063,20,646364
97600000,1711233064,20,643502
97610000,1711233065,20,635226
97620000,1711233065,20,656546
97630000,1711233066,20,630751
97640000,1711233066,20,640503
97650000,1711233067,20,634968
97660000,1711233067,20,633481
97670000,1711233068,20,646365
97680000,1711233069,20,635196
97690000,1711233069,20,612390
97700000,1711233069,20,604626
97710000,1711233070,20,647627
97720000,1711233071,20,637541
97730000,1711233071,20,631876
97740000,1711233072,20,632309
97750000,1711233073,20,630725
97760000,1711233073,20,631194
97770000,1711233074,20,619438
97780000,1711233074,20,632514
97790000,1711233075,20,646249
97800000,1711233075,20,638303
97810000,1711233076,20,625648
97820000,1711233076,20,637785
97830000,1711233077,20,629827
97840000,1711233077,20,632464
97850000,1711233078,20,635138
97860000,1711233078,20,644285
97870000,1711233079,20,609866
97880000,1711233079,20,617026
97890000,1711233080,20,612421
97900000,1711233081,20,615917
97910000,1711233081,20,622293
97920000,1711233082,20,601297
97930000,1711233082,20,617259
97940000,1711233083,20,630924
97950000,1711233083,20,632205
97960000,1711233084,20,615084
97970000,1711233085,20,639646
97980000,1711233085,20,612375
97990000,1711233086,20,619390
98000000,1711233086,20,617393
98010000,1711233087,20,617889
98020000,1711233087,20,615222
98030000,1711233088,20,618749
98040000,1711233089,20,618623
98050000,1711233089,20,590639
98060000,1711233090,20,603296
98070000,1711233090,20,620837
98080000,1711233091,20,615907
98090000,1711233091,20,616753
98100000,1711233092,20,600008
98110000,1711233093,20,610563
98120000,1711233093,20,623819
98130000,1711233094,20,612756
98140000,1711233094,20,608991
98150000,1711233095,20,588376
98160000,1711233095,20,622064
98170000,1711233096,20,607112
98180000,1711233097,20,590747
98190000,1711233097,20,603320
98200000,1711233098,20,614234
98210000,1711233098,20,594672
98220000,1711233099,20,621302
98230000,1711233099,20,597141
98240000,1711233100,20,609759
98250000,1711233100,20,589507
98260000,1711233101,20,579238
98270000,1711233102,20,608819
98280000,1711233102,20,578861
98290000,1711233103,20,598488
98300000,1711233103,20,607617
98310000,1711233104,20,570936
98320000,1711233104,20,601487
98330000,1711233105,20,584576
98340000,1711233105,20,589156
98350000,1711233106,20,598762
98360000,1711233106,20,585784
98370000,1711233107,20,592011
98380000,1711233107,20,589020
98390000,1711233108,20,592667
98400000,1711233108,20,599609
98410000,1711233109,20,609705
98420000,1711233109,20,606214
98430000,1711233110,20,598821
98440000,1711233111,20,578691
98450000,1711233111,20,591985
98460000,1711233112,20,580874
98470000,1711233112,20,581706
98480000,1711233113,20,590005
98490000,1711233113,20,590603
98500000,1711233114,20,568028
98510000,1711233114,20,587375
98520000,1711233115,20,587592
98530000,1711233115,20,598483
98540000,1711233116,20,580609
98550000,1711233116,20,588202
98560000,1711233117,20,547048
98570000,1711233118,20,580430
98580000,1711233118,20,572292
98590000,1711233119,20,591325
98600000,1711233119,20,587116
98610000,1711233120,20,593099
98620000,1711233120,20,573539
98630000,1711233121,20,590233
98640000,1711233121,20,577930
98650000,1711233122,20,584951
98660000,1711233122,20,582899
98670000,1711233123,20,588867
98680000,1711233124,20,590015
98690000,1711233124,20,557086
98700000,1711233125,20,580428
98710000,1711233125,20,573675
98720000,1711233126,20,586713
98730000,1711233126,20,576091
98740000,1711233127,20,556669
98750000,1711233127,20,590011
98760000,1711233128,20,583978
98770000,1711233129,20,559827
98780000,1711233129,20,587438
98790000,1711233130,20,586741
98800000,1711233130,20,549624
98810000,1711233131,20,573289
98820000,1711233131,20,595266
98830000,1711233132,20,587187
98840000,1711233132,20,567728
98850000,1711233133,20,578450
98860000,1711233134,20,575617
98870000,1711233134,20,570397
98880000,1711233135,20,575630
98890000,1711233135,20,572985
98900000,1711233136,20,577374
98910000,1711233136,20,568163
98920000,1711233137,20,538935
98930000,1711233138,20,558257
98940000,1711233138,20,545085
98950000,1711233139,20,547031
98960000,1711233139,20,513749
98970000,1711233139,20,548289
98980000,1711233140,20,544327
98990000,1711233140,20,564442
99000000,1711233141,20,559009
99010000,1711233142,20,565282
99020000,1711233142,20,557442
99030000,1711233142,20,569385
99040000,1711233143,20,551139
99050000,1711233144,20,556831
99060000,1711233144,20,545026
99070000,1711233145,20,566750
99080000,1711233145,20,551771
99090000,1711233146,20,558849
99100000,1711233146,20,555556
99110000,1711233146,20,546639
99120000,1711233146,20,565543
99130000,1711233147,20,550558
99140000,1711233148,20,554135
99150000,1711233148,20,545456
99160000,1711233148,20,560951
99170000,1711233149,20,555069
99180000,1711233150,20,557712
99190000,1711233150,20,555755
99200000,1711233151,20,553204
99210000,1711233151,20,552762
99220000,1711233152,20,557818
99230000,1711233153,20,555805
99240000,1711233153,20,562135
99250000,1711233154,20,542596
99260000,1711233154,20,551843
99270000,1711233155,20,553055
99280000,1711233156,20,547050
99290000,1711233156,20,548714
99300000,1711233157,20,540635
99310000,1711233157,20,538840
99320000,1711233158,20,567611
99330000,1711233158,20,535493
99340000,1711233159,20,548691
99350000,1711233159,20,530835
99360000,1711233160,20,541561
99370000,1711233161,20,555019
99380000,1711233161,20,541854
99390000,1711233162,20,519302
99400000,1711233162,20,540781
99410000,1711233163,20,536210
99420000,1711233163,20,558998
99430000,1711233164,20,549826
99440000,1711233165,20,535773
99450000,1711233165,20,541804
99460000,1711233166,20,537851
99470000,1711233166,20,528924
99480000,1711233167,20,548834
99490000,1711233167,20,544714
99500000,1711233168,20,543951
99510000,1711233168,20,527266
99520000,1711233169,20,548919
99530000,1711233169,20,543620
99540000,1711233170,20,537415
99550000,1711233170,20,556347
99560000,1711233171,20,535433
99570000,1711233172,20,540428
99580000,1711233172,20,547737
99590000,1711233173,20,535551
99600000,1711233173,20,539005
99610000,1711233174,20,561919
99620000,1711233174,20,524331
99630000,1711233175,20,545954
99640000,1711233175,20,529916
99650000,1711233176,20,529688
99660000,1711233176,20,524020
99670000,1711233177,20,541715
99680000,1711233178,20,532527
99690000,1711233178,20,532775
99700000,1711233179,20,515703
99710000,1711233179,20,533095
99720000,1711233180,20,518372
99730000,1711233180,20,528747
99740000,1711233181,20,525370
99750000,1711233182,20,525831
99760000,1711233182,20,534294
99770000,1711233183,20,511121
99780000,1711233183,20,516536
99790000,1711233184,20,518250
99800000,1711233184,20,508790
99810000,1711233185,20,521898
99820000,1711233186,20,521421
99830000,1711233186,20,523362
99840000,1711233187,20,529211
99850000,1711233187,20,520291
99860000,1711233188,20,539738
99870000,1711233188,20,489057
99880000,1711233189,20,521435
99890000,1711233190,20,518912
99900000,1711233190,20,521464
99910000,1711233190,20,536365
99920000,1711233191,20,505876
99930000,1711233191,20,503577
99940000,1711233192,20,511742
99950000,1711233192,20,519254
99960000,1711233193,20,519871
99970000,1711233194,20,524679
99980000,1711233194,20,510034
99990000,1711233195,20,506737
100000000,1711233195,20,498514
100010000,1711233196,20,524010
100020000,1711233196,20,520059
100030000,1711233197,20,500350
100040000,1711233197,20,510218
100050000,1711233198,20,495731
100060000,1711233198,20,507219
100070000,1711233199,20,530447
100080000,1711233199,20,503305
100090000,1711233200,20,498798
100100000,1711233201,20,508697
100110000,1711233201,20,494331
100120000,1711233202,20,509533
100130000,1711233202,20,503635
100140000,1711233203,20,503368
100150000,1711233203,20,491325
100160000,1711233204,20,503539
100170000,1711233205,20,496671
100180000,1711233205,20,501779
100190000,1711233206,20,490914
100200000,1711233206,20,506954
100210000,1711233207,20,487799
100220000,1711233207,20,480880
100230000,1711233208,20,491487
100240000,1711233209,20,512153
100250000,1711233209,20,518782
100260000,1711233210,20,500226
100270000,1711233210,20,498125
100280000,1711233211,20,498898
100290000,1711233211,20,501965
100300000,1711233212,20,508902
100310000,1711233212,20,488706
100320000,1711233213,20,506154
100330000,1711233214,20,474852
100340000,1711233214,20,498728
100350000,1711233215,20,490144
100360000,1711233215,20,499084
100370000,1711233216,20,505371
100380000,1711233216,20,475559
100390000,1711233217,20,488125
100400000,1711233217,20,493688
100410000,1711233218,20,493058
100420000,1711233219,20,513237
100430000,1711233219,20,464045
100440000,1711233219,20,486402
100450000,1711233220,20,503420
100460000,1711233220,20,480414
100470000,1711233221,20,497216
100480000,1711233221,20,480825
100490000,1711233222,20,483041
100500000,1711233222,20,492068
100510000,1711233223,20,481083
100520000,1711233223,20,494622
100530000,1711233224,20,483044
100540000,1711233225,20,483368
100550000,1711233225,20,493557
100560000,1711233226,20,478834
100570000,1711233226,20,477508
100580000,1711233227,20,491944
100590000,1711233227,20,489339
100600000,1711233228,20,483072
100610000,1711233229,20,480747
100620000,1711233229,20,487547
100630000,1711233230,20,495288
100640000,1711233230,20,473761
100650000,1711233231,20,488385
100660000,1711233231,20,473550
100670000,1711233232,20,486295
100680000,1711233232,20,479911
100690000,1711233233,20,470922
100700000,1711233234,20,476839
100710000,1711233234,20,485924
100720000,1711233235,20,467611
100730000,1711233235,20,495001
100740000,1711233236,20,471956
100750000,1711233236,20,466909
100760000,1711233237,20,482839
100770000,1711233237,20,456158
100780000,1711233238,20,472351
100790000,1711233239,20,478453
100800000,1711233239,20,462163
100810000,1711233240,20,471357
100820000,1711233240,20,449856
100830000,1711233241,20,470358
100840000,1711233241,20,457168
100850000,1711233242,20,477379
100860000,1711233242,20,480234
100870000,1711233243,20,469715
100880000,1711233244,20,449851
100890000,1711233244,20,446190
100900000,1711233244,20,474937
100910000,1711233245,20,468447
100920000,1711233245,20,459775
100930000,1711233246,20,469722
100940000,1711233247,20,451674
100950000,1711233247,20,456039
100960000,1711233248,20,470104
100970000,1711233248,20,451865
100980000,1711233249,20,480195
100990000,1711233249,20,462030
101000000,1711233250,20,475096
101010000,1711233250,20,464482
101020000,1711233251,20,468579
101030000,1711233251,20,471678
101040000,1711233252,20,453017
101050000,1711233252,20,439581
101060000,1711233253,20,462360
101070000,1711233253,20,465890
101080000,1711233254,20,437462
101090000,1711233254,20,460670
101100000,1711233255,20,457678
101110000,1711233256,20,460388
101120000,1711233256,20,458740
101130000,1711233257,20,435602
101140000,1711233257,20,452837
101150000,1711233258,20,423163
101160000,1711233259,20,457312
101170000,1711233259,20,465293
101180000,1711233259,20,453943
101190000,1711233259,20,458531
101200000,1711233259,20,447811
101210000,1711233259,20,453513
101220000,1711233259,20,460365
101230000,1711233260,20,461697
101240000,1711233260,20,464999
101250000,1711233261,20,457748
101260000,1711233262,20,432737
101270000,1711233262,20,464080
101280000,1711233263,20,465104
101290000,1711233263,20,440129
101300000,1711233264,20,449290
101310000,1711233264,20,446790
101320000,1711233265,20,444441
101330000,1711233265,20,444457
101340000,1711233266,20,434397
101350000,1711233267,20,447264
101360000,1711233267,20,440062
101370000,1711233268,20,449929
101380000,1711233268,20,446889
101390000,1711233269,20,453228
101400000,1711233270,20,428111
101410000,1711233270,20,438464
101420000,1711233271,20,446950
101430000,1711233271,20,455547
101440000,1711233272,20,427522
101450000,1711233272,20,457304
101460000,1711233273,20,435430
101470000,1711233273,20,423180
101480000,1711233274,20,439690
101490000,1711233274,20,426379
101500000,1711233275,20,417988
101510000,1711233275,20,446501
101520000,1711233276,20,444131
101530000,1711233277,20,420132
101540000,1711233277,20,430271
101550000,1711233278,20,375281
101560000,1711233278,20,436716
101570000,1711233279,20,435644
101580000,1711233280,20,432309
101590000,1711233280,20,418433
101600000,1711233281,20,444200
101610000,1711233281,20,436713
101620000,1711233282,20,432433
101630000,1711233283,20,443666
101640000,1711233283,20,413669
101650000,1711233284,20,442462
101660000,1711233284,20,422262
101670000,1711233285,20,414723
101680000,1711233285,20,450019
101690000,1711233286,20,420828
101700000,1711233286,20,450079
101710000,1711233287,20,412974
101720000,1711233287,20,424945
101730000,1711233288,20,413207
101740000,1711233288,20,434156
101750000,1711233289,20,448162
101760000,1711233290,20,427924
101770000,1711233290,20,421242
101780000,1711233291,20,412396
101790000,1711233291,20,418657
101800000,1711233292,20,420410
101810000,1711233292,20,420439
101820000,1711233293,20,416101
101830000,1711233293,20,431562
101840000,1711233294,20,412667
101850000,1711233294,20,417459
101860000,1711233295,20,416150
101870000,1711233296,20,425365
101880000,1711233296,20,423867
101890000,1711233297,20,414757
101900000,1711233297,20,406641
101910000,1711233298,20,434613
101920000,1711233299,20,421887
101930000,1711233299,20,416839
101940000,1711233300,20,411456
101950000,1711233300,20,412163
101960000,1711233301,20,421968
101970000,1711233301,20,410041
101980000,1711233302,20,407207
101990000,1711233302,20,415258
102000000,1711233303,20,413635
102010000,1711233303,20,404877
102020000,1711233304,20,415058
102030000,1711233305,20,418357
102040000,1711233305,20,417116
102050000,1711233306,20,412367
102060000,1711233306,20,409110
102070000,1711233307,20,399549
102080000,1711233307,20,407456
102090000,1711233308,20,417338
102100000,1711233309,20,405417
102110000,1711233309,20,405167
102120000,1711233310,20,411793
102130000,1711233310,20,408403
102140000,1711233311,20,408649
102150000,1711233312,20,417876
102160000,1711233312,20,402267
102170000,1711233313,20,422810
102180000,1711233313,20,402937
102190000,1711233314,20,405233
102200000,1711233314,20,407289
102210000,1711233315,20,408642
102220000,1711233315,20,416563
102230000,1711233316,20,410119
102240000,1711233317,20,419504
102250000,1711233317,20,402989
102260000,1711233318,20,387566
102270000,1711233318,20,394552
102280000,1711233319,20,403490
102290000,1711233319,20,404274
102300000,1711233320,20,392962
102310000,1711233320,20,381517
102320000,1711233321,20,392460
102330000,1711233321,20,405811
102340000,1711233322,20,406875
102350000,1711233322,20,407615
102360000,1711233323,20,388808
102370000,1711233324,20,410358
102380000,1711233324,20,389367
102390000,1711233324,20,398204
102400000,1711233325,20,401646
102410000,1711233326,20,396927
102420000,1711233326,20,386730
102430000,1711233326,20,401904
102440000,1711233327,20,386431
102450000,1711233328,20,361872
102460000,1711233328,20,385837
102470000,1711233329,20,399104
102480000,1711233329,20,387586
102490000,1711233330,20,385754
102500000,1711233330,20,397806
102510000,1711233331,20,389661
102520000,1711233331,20,397334
102530000,1711233332,20,407268
102540000,1711233332,20,382497
102550000,1711233333,20,390814
102560000,1711233334,20,392704
102570000,1711233334,20,379393
102580000,1711233335,20,375726
102590000,1711233335,20,368817
102600000,1711233336,20,389268
102610000,1711233337,20,392090
102620000,1711233337,20,364897
102630000,1711233338,20,396042
102640000,1711233338,20,389560
102650000,1711233339,20,388890
102660000,1711233339,20,386183
102670000,1711233340,20,382770
102680000,1711233340,20,390451
102690000,1711233341,20,391871
102700000,1711233342,20,397710
102710000,1711233342,20,391789
102720000,1711233343,20,374267
102730000,1711233343,20,383443
102740000,1711233344,20,377449
102750000,1711233345,20,390455
102760000,1711233345,20,380899
102770000,1711233346,20,394019
102780000,1711233346,20,377216
102790000,1711233347,20,352895
102800000,1711233347,20,388083
102810000,1711233348,20,373369
102820000,1711233348,20,381405
102830000,1711233349,20,384397
102840000,1711233350,20,374445
102850000,1711233350,20,361382
102860000,1711233351,20,370085
102870000,1711233351,20,383440
102880000,1711233352,20,370709
102890000,1711233352,20,381831
102900000,1711233353,20,379417
102910000,1711233353,20,375624
102920000,1711233354,20,376786
102930000,1711233355,20,364481
102940000,1711233355,20,372614
102950000,1711233356,20,371946
102960000,1711233356,20,368657
102970000,1711233357,20,365969
102980000,1711233357,20,373939
102990000,1711233358,20,380418
103000000,1711233358,20,358720
103010000,1711233359,20,349333
103020000,1711233359,20,367521
103030000,1711233360,20,368883
103040000,1711233360,20,368421
103050000,1711233361,20,385418
103060000,1711233361,20,367793
103070000,1711233362,20,365774
103080000,1711233362,20,377880
103090000,1711233363,20,378417
103100000,1711233363,20,362015
103110000,1711233364,20,356003
103120000,1711233364,20,368473
103130000,1711233365,20,373115
103140000,1711233365,20,361616
103150000,1711233366,20,376393
103160000,1711233366,20,376059
103170000,1711233367,20,357939
103180000,1711233367,20,365617
103190000,1711233368,20,366752
103200000,1711233369,20,366891
103210000,1711233369,20,370721
103220000,1711233370,20,366007
103230000,1711233370,20,350439
103240000,1711233371,20,371576
103250000,1711233371,20,368509
103260000,1711233372,20,356746
103270000,1711233372,20,354788
103280000,1711233373,20,371036
103290000,1711233374,20,358713
103300000,1711233374,20,360108
103310000,1711233375,20,340162
103320000,1711233375,20,350108
103330000,1711233375,20,351223
103340000,1711233376,20,347926
103350000,1711233376,20,362924
103360000,1711233377,20,358843
103370000,1711233378,20,352677
103380000,1711233378,20,354848
103390000,1711233379,20,358173
103400000,1711233379,20,349529
103410000,1711233380,20,353747
103420000,1711233380,20,363464
103430000,1711233381,20,342621
103440000,1711233381,20,334513
103450000,1711233382,20,344953
103460000,1711233383,20,351971
103470000,1711233383,20,357773
103480000,1711233384,20,331360
103490000,1711233385,20,359285
103500000,1711233385,20,344294
103510000,1711233386,20,348671
103520000,1711233386,20,348340
103530000,1711233387,20,348728
103540000,1711233387,20,339609
103550000,1711233388,20,346660
103560000,1711233388,20,358920
103570000,1711233389,20,338313
103580000,1711233389,20,343358
103590000,1711233389,20,314193
103600000,1711233390,20,350515
103610000,1711233391,20,358853
103620000,1711233391,20,338709
103630000,1711233392,20,342777
103640000,1711233392,20,346924
103650000,1711233393,20,343997
103660000,1711233394,20,350898
103670000,1711233394,20,337985
103680000,1711233395,20,330678
103690000,1711233395,20,340387
103700000,1711233396,20,335221
103710000,1711233396,20,337081
103720000,1711233397,20,315259
103730000,1711233397,20,350550
103740000,1711233398,20,349189
103750000,1711233398,20,350702
103760000,1711233399,20,347304
103770000,1711233399,20,342878
103780000,1711233400,20,333018
103790000,1711233400,20,338764
103800000,1711233401,20,340991
103810000,1711233401,20,324570
103820000,1711233402,20,340155
103830000,1711233402,20,330610
103840000,1711233403,20,323557
103850000,1711233403,20,331800
103860000,1711233404,20,338982
103870000,1711233404,20,347710
103880000,1711233405,20,325757
103890000,1711233405,20,320785
103900000,1711233406,20,327685
103910000,1711233407,20,317478
103920000,1711233407,20,320607
103930000,1711233408,20,330436
103940000,1711233409,20,302570
103950000,1711233409,20,303291
103960000,1711233410,20,320482
103970000,1711233410,20,313655
103980000,1711233411,20,341398
103990000,1711233411,20,312940
104000000,1711233412,20,323130
104010000,1711233413,20,329041
104020000,1711233413,20,319470
104030000,1711233414,20,305524
104040000,1711233414,20,316909
104050000,1711233415,20,328206
104060000,1711233416,20,327678
104070000,1711233416,20,308544
104080000,1711233417,20,328720
104090000,1711233417,20,294638
104100000,1711233418,20,329061
104110000,1711233418,20,312955
104120000,1711233419,20,319863
104130000,1711233420,20,285508
104140000,1711233420,20,311445
104150000,1711233421,20,316638
104160000,1711233421,20,319095
104170000,1711233422,20,293573
104180000,1711233422,20,320241
104190000,1711233423,20,303124
104200000,1711233423,20,324158
104210000,1711233424,20,301436
104220000,1711233424,20,315348
104230000,1711233425,20,288573
104240000,1711233425,20,310706
104250000,1711233426,20,290883
104260000,1711233426,20,288413
104270000,1711233427,20,313400
104280000,1711233428,20,276871
104290000,1711233428,20,299057
104300000,1711233429,20,304886
104310000,1711233429,20,312891
104320000,1711233430,20,278529
104330000,1711233430,20,315598
104340000,1711233431,20,313806
104350000,1711233431,20,289446
104360000,1711233432,20,279483
104370000,1711233433,20,289822
104380000,1711233433,20,302458
104390000,1711233434,20,295228
104400000,1711233434,20,305495
104410000,1711233435,20,301667
104420000,1711233435,20,298588
104430000,1711233436,20,311883
104440000,1711233437,20,306413
104450000,1711233437,20,308775
104460000,1711233438,20,290942
104470000,1711233438,20,303250
104480000,1711233439,20,285350
104490000,1711233439,20,294202
104500000,1711233440,20,300628
104510000,1711233440,20,294235
104520000,1711233441,20,300936
104530000,1711233441,20,277919
104540000,1711233442,20,279881
104550000,1711233443,20,290382
104560000,1711233443,20,266238
104570000,1711233444,20,279174
104580000,1711233444,20,287958
104590000,1711233445,20,298842
